50   100   artic	1	4600	200	236	11798	2	0	0	11564	236	0	0	92.50	92.63	3.39	393972	103%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	200	598	29874	18	0	11	29305	598	0	0	216.68	217.21	4.05	937732	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	500	85	1699	1	0	0	1615	85	0	0	28.16	27.81	3.10	386392	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	500	285	5692	8	1	0	5419	279	2	2	50.55	50.31	3.28	387052	106%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	500	590	11794	6	0	0	11210	590	0	0	79.95	79.93	3.35	391744	104%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	500	1495	29866	27	0	10	28414	1486	3	3	212.98	213.47	3.98	937884	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	1000	170	1700	0	0	0	1530	170	0	0	28.72	28.30	3.22	385756	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	1000	570	5691	9	3	0	5146	547	7	7	49.62	49.46	3.19	387976	106%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	1000	1180	11786	12	1	2	10624	1173	3	3	83.52	83.51	3.40	392908	104%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   100   artic	1	4600	1000	2990	29844	48	1	11	26944	2943	16	16	216.59	217.06	4.06	937784	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	0	0	1700	0	0	0	0 0  0  0	30.09	29.65	3.32	384780	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	0	0	5700	0	0	0	0 0  0  0	54.04	53.91	3.33	388324	105%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	0	0	11800	0	0	0	0 0  0  0	96.82	97.13	3.49	393988	103%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	0	0	29889	4	0	10	0 0  0  0	239.62	241.54	3.93	937756	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	100	17	1700	0	0	0	1683	17	0	0	32.31	32.02	3.21	384960	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	100	57	5699	1	0	0	5643	57	0	0	56.24	56.38	3.13	388340	105%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	100	118	11799	1	0	0	11682	118	0	0	99.24	99.57	3.48	393196	103%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	100	299	29886	7	0	10	29604	299	0	0	238.01	239.95	3.86	937820	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	200	34	1700	0	0	0	1666	34	0	0	29.94	29.78	3.04	386308	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	200	114	5697	3	0	0	5586	114	0	0	53.82	53.62	3.41	389492	105%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	200	236	11797	3	0	0	11564	236	0	0	97.96	98.42	3.37	395116	103%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	200	598	29875	18	0	10	29305	598	0	0	242.79	244.85	3.82	937844	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	500	85	1700	0	0	0	1615	85	0	0	30.32	30.16	3.03	386520	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	500	285	5692	8	1	0	5419	279	2	2	55.72	55.76	3.23	390536	105%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	500	590	11794	6	0	0	11210	590	0	0	95.31	95.60	3.47	394264	103%		102400	102400	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	500	1495	29866	26	2	11	28414	1486	3	3	252.36	254.15	4.17	937828	102%		102400	102400	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	1000	170	1700	0	0	0	1530	170	0	0	30.53	30.24	3.18	386624	109%		102400	102400	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   100   artic	1	9200	1000	570	5693	7	3	0	5146	547	7	7	55.96	55.95	3.27	387852	105%		102400	102400	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep100.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
